Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
LOC101748095	NULL	NULL	NULL	NULL	NULL	NULL	1.04113866514553	1.44474068039116	0.00378328572567081	0.202643429899122	0.786370074076287	80.2595182184923	0.274484789033772	0.00417147658420734	0.318892473471094	49	51	130	99	0.0570196090708087	0.76154271180242	
POU2AF1	NULL	NULL	NULL	NULL	NULL	NULL	2.58485980570421	-2.84980651241234	0.0488720054081774	0.939453030921123	0.128954024778632	2.12457081152147	0.150427523896296	0.39130662502044	0.999162683775631	1	0	8	0	0.0281645165409888	0.858910629264534	
LOC100857729	NULL	NULL	NULL	NULL	NULL	NULL	2.5950641157216	-2.84412649321587	0.0488720054081774	0.939453030921123	0.132479727614838	2.21082902252341	0.151436124756694	0.381670498605247	0.999162683775631	1	0	0	8	0.0279615494870856	0.85950173700931	
LOC772096	0.120354	0.428811	1.83306	0	1	1	-2.21000229609964	-1.60046943280008	0.00082229952082169	0.0674222353264492	-0.514837126329775	8.10612122117253	0.277197051603168	0.0632689756493642	0.999162683775631	8	18	5	1	0.0407297023563906	0.809166929255804	
TNNT3	NULL	NULL	NULL	NULL	NULL	NULL	1.00908856159391	-0.568155093324005	0.0463704808998283	0.917851357309693	0.414184459926785	18.2991324189254	0.315318444134287	0.188999907991889	0.999162683775631	14	9	36	16	0.00544840822799952	0.964056886093928	
SOX11	NULL	NULL	NULL	NULL	NULL	NULL	0.758557085858479	0.815057166999586	0.0497543806850528	0.947083992584301	0.501346725882182	51.2544664356895	0.30193960881033	0.0968298824914761	0.999162683775631	43	29	69	67	0.0202028490044475	0.895435187549135	
EPPK1	NULL	NULL	NULL	NULL	NULL	NULL	-2.10955778147157	-0.643399960159478	3.91628763224102e-05	0.00560318253316202	-0.428001778174647	18.0602712344724	0.263388888199288	0.104166737403208	0.999162683775631	51	3	10	4	0.00728197946565618	0.951765710476633	
LOC101751664	NULL	NULL	NULL	NULL	NULL	NULL	1.63021589381843	-1.48117476846352	0.014587068478649	0.48361916925014	0.510583565792138	8.72616995160497	0.299376757428199	0.0881033871173214	0.999162683775631	4	4	14	14	0.044958979069424	0.799700868443308	
PDLIM4	7.58459	11.6439	0.618432	1.55221	0.0268	0.865145	-0.52481754587854	2.75877881002758	0.108421234746014	1	-0.322459285499277	203.142373215642	0.311088722460891	NA	NA	168	294	263	93	0.00231899166815823	0.983528814077873	
PDLIM3	NULL	NULL	NULL	NULL	NULL	NULL	-0.711820586724953	4.80284236498433	0.0233544504591963	0.620012671094828	-0.573585930391528	844.934568743331	0.253498484487705	0.0236554275664969	0.836367210897957	993	1005	877	485	0.0950415692271541	0.634180909486977	
ZDHHC4	0	0	0	0	1	1	0.471175172455393	3.58458799704827	0.140635636874457	1	0.414467279011541	361.734257466145	0.206592955479248	0.044834660038916	0.999162683775631	291	286	423	464	0.025418320255342	0.871145368454711	
ZDHHC6	NULL	NULL	NULL	NULL	NULL	NULL	-0.586054662707844	6.78417189107828	0.0589298263157926	1	-0.542351412655597	3340.70981031619	0.16936407581288	0.0013634378581255	0.162950027396111	3589	4066	2711	2928	0.0522878072468328	0.773865616831379	
TTC39A	NULL	NULL	NULL	NULL	NULL	NULL	0.440466298184213	4.20800853844641	0.162933086127138	1	0.400923226577307	558.309003201696	0.181275563076703	0.026988901909903	0.899888725018165	428	476	692	667	0.050675420905927	0.781852641728071	
HES6	NULL	NULL	NULL	NULL	NULL	NULL	1.98269152959785	-2.29415608761269	0.0335712295702238	0.775871303091691	0.233445822581202	4.09420068604761	0.215380313086074	0.278419225506478	0.999162683775631	3	0	11	3	0.0201884928907883	0.895496285535783	
LOC101751060	NULL	NULL	NULL	NULL	NULL	NULL	0.974103353975455	0.881461732033914	0.0101662353893418	0.384262067429059	0.638939154348825	53.5810823531891	0.303457857820479	0.0352453331226824	0.999162683775631	32	37	95	56	0.0180169104556667	0.908688249068021	
TRIM50	NULL	NULL	NULL	NULL	NULL	NULL	-1.55402320143381	-1.83445160209524	0.0398322919708382	0.837979910947382	-0.413370382034395	6.6305990464493	0.284572617385822	0.146334652756406	0.999162683775631	9	10	4	3	0.0201656225382371	0.895557311651503	
CHRDL1	NULL	NULL	NULL	NULL	NULL	NULL	-0.661731481519721	4.49302861449817	0.0355337257860806	0.798127796939342	-0.527198880902413	680.990316354053	0.257480021482025	0.0406057649001397	0.999162683775631	705	892	724	398	0.0373395197947295	0.824552239537656	
